companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1105410001157,5410030880,1105410001157,541001001,"Общество с ограниченной ответственностью ""Созвездие Новосибирск""","Новосибирская область, 630110, г Новосибирск, ул Писемского, д. 6/2, офис 2, 82.982584, 55.081354",,https://trudvsem.ru/company/1105410001157,,+7(383)3621660,,office_sozvezdie@mail.ru,
1025401025330,5402126644,1025401025330,540201001,"Закрытое акционерное общество ""Экран ФЭП""","Новосибирская область, 630060, г Новосибирск, ул Зеленая Горка, д. 1, 83.105204, 54.895807",,https://trudvsem.ru/company/1025401025330,,+7(383)3359902,+7(383)3359930,shkola2910borisova@yandex.ru,
318547600012894,540524520214,318547600012894,nan,Индивидуальный предприниматель Соломникова Марина Александровна,"Новосибирская область, 630084, г Новосибирск, ул Новая Заря, д. 2А, офис 301, 82.981856, 55.075901",,https://trudvsem.ru/company/318547600012894,,+7(383)2131113,,krrristina@rambler.ru,
1025401311649,5403156105,1025401311649,540301001,"Общество с ограниченной ответственностью ""Бизнес Информационная Служба БИС-Новосибирск""","Новосибирская область, 630066, г Новосибирск, ул Герцена, д. 12, 82.967627, 54.958922",,https://trudvsem.ru/company/1025401311649,,+7(383)2176967 доб. 406,,vvv@bis077.ru,
319547600115250,540135832789,319547600115250,nan,Индивидуальный предприниматель Трибунский Артем Сергеевич,"Новосибирская область, 630017, г Новосибирск, ул Бориса Богаткова, д. 148, 82.961213, 55.024368",,https://trudvsem.ru/company/319547600115250,,+7(968)2209000,,mangal19@mail.ru,
1155476044701,5408002934,1155476044701,540801001,"ООО ""Дефлай""","Новосибирская область, 630060, г Новосибирск, ул Зеленая Горка, д. 1, 83.105204, 54.895807",,https://trudvsem.ru/company/1155476044701,http://defly/ru,+7(913)9892011,,tas2011@mail.ru,
1025401921390,5405128632,1025401921390,540501001,"Федеральное казенное учреждение ""Исправительная колония № 18 Главного управления Федеральной службы исполнения наказаний по Новосибирской области""","Новосибирская область, 630114, г Новосибирск, ул Ключ-Камышенское плато, д. 6/3, 83.037642, 54.983375",,https://trudvsem.ru/company/1025401921390,,+7(383)3270794,,ik18_22@mail.ru,
1025402481334,5406191933,1025402481334,540601001,"Общество с ограниченной ответственностью ""С 7 Информационные технологии""","Новосибирская область, г Новосибирск, ул Кирова, д. 23, 82.939752, 55.019331",,https://trudvsem.ru/company/1025402481334,,+7(383)2106441,,i.shevchenko@s7.ru,
1025406227527,5417103270,1025406227527,541701001,Муниципальное бюджетное общеобразовательное учреждение Ивановская средняя общеобразовательная школа имени Героя Советского Союза Николая Гавриловича Шепелева,"Новосибирская область, 632787, с Ивановка, р-н Баганский, ул Центральная, д. 34, 77.238316, 54.011554",,https://trudvsem.ru/company/1025406227527,,+7(38353)39281,,mouivanovka@mail.ru,
1025403657696,5408158610,1025403657696,540801001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 374 комбинированного вида""","Новосибирская область, 630056, г Новосибирск, ул Ветлужская, д. 22 б, 82.970969, 54.855704",,https://trudvsem.ru/company/1025403657696,,+7(383)3453533,,ds_374_nsk@nios.ru,
1035403647509,5408190445,1035403647509,540801001,ООО «Вита-стом»,"Новосибирская область, 630117, г Новосибирск, ул Российская, д. 8, 83.092161, 54.870046",,https://trudvsem.ru/company/1035403647509,http://vitastom-nsk.ru/,+7(913)0188524,,Perminova23112007@yandex.ru,
1185476043301,5405023608,1185476043301,540501001,"Общество с ограниченной ответственностью ""СК Горизонт""","Новосибирская область, 630089, г Новосибирск, ул Бориса Богаткова, д. 253/4, 82.987228, 55.043928",,https://trudvsem.ru/company/1185476043301,,+7(383)2090801 доб. 110,,skgorizont-1@mail.ru,
1105476057554,5433182430,1105476057554,543301001,"Общество с ограниченной ответственностью ""СибЕвроВэн""","Новосибирская область, 630501, рп Краснообск, р-н Новосибирский, ул Восточная, д. 19/1, 83.002095, 54.9345",,https://trudvsem.ru/company/1105476057554,,,,,
1147746748236,7714938998,1147746748236,771401001,"Общество с ограниченной ответственностью Частное охранное предприятие ""АРТАКС+""","Новосибирская область, 630091, г Новосибирск, ул Гоголя, д. 13, 82.922334, 55.043721",,https://trudvsem.ru/company/1147746748236,,+7(913)0100682,,plombir1975@mail.ru,
306546803900048,544106280386,306546803900048,nan,Индивидуальный предприниматель Богомолов Николай Владимирович,"Новосибирская область, 632720, рп Чистоозерное, р-н Чистоозерный, ул Дзержинского, д. 13, 76.57694, 54.709767",,https://trudvsem.ru/company/306546803900048,,,,,
1145476074864,5403360020,1145476074864,540301001,"Общество с ограниченной ответственностью ""Пульсар НСК""","Новосибирская область, г Новосибирск, проезд Северный, д. 4А, 82.894756, 54.954538",,https://trudvsem.ru/company/1145476074864,,+7(383)3637179,,ksu_0705@mail.ru,
304547135500010,542850012081,304547135500010,nan,индивидуальный предприниматель Потапенко Александр Андреевич,"Новосибирская область, 632380, г Куйбышев, ул Промзона, д. 5 а, 78.339085, 55.440442",,https://trudvsem.ru/company/304547135500010,,+7(38362)62175,,,
1115476163747,5407471926,1115476163747,540501001,"Общество с ограниченной ответственностью ""Технология""","Новосибирская область, 630004, г Новосибирск, пр-кт Димитрова, д. 4/1, офис 22 С, 82.908365, 55.02957",,https://trudvsem.ru/company/1115476163747,technology-rf.ru,+7(383)2494078,,belyaeva@teh-rf.com,
1045405009220,5427106840,1045405009220,542701001,МКДОУ ОКТЯБРЬСКИЙ ДЕТСКИЙ САД,"Новосибирская область, 632924, п Октябрьский, р-н Краснозерский, д. 16, ул.Октябрьская, 79.167861, 53.993201",,https://trudvsem.ru/company/1045405009220,https://oktsad.edusite.ru/,+7(38357)61582,,,
1025403643374,5406052094,1025403643374,540801001,"ЗАО ""ЕРМАТЕЛЬ""","Новосибирская область, 630060, г Новосибирск, ул Абхазская, д. 1, 83.070682, 54.890759",,https://trudvsem.ru/company/1025403643374,,+7(383)3336395,,akulova@ermatel.ru,
1025406228121,5417100825,1025406228121,541701001,Государственное бюджетное учреждение здравоохранения центральная районная больница,"Новосибирская область, 632770, с Баган, р-н Баганский, ул Инкубаторная, д. 3, 77.652781, 54.103679",,https://trudvsem.ru/company/1025406228121,,+7(38353)21797,,bagancrb@nso.ru,
